class index,filepaths,labels,card type,data set
27,train/nine of hearts/017.jpg,nine of hearts,nine,train
27,train/nine of hearts/018.jpg,nine of hearts,nine,train
27,train/nine of hearts/019.jpg,nine of hearts,nine,train
27,train/nine of hearts/020.jpg,nine of hearts,nine,train
27,train/nine of hearts/021.jpg,nine of hearts,nine,train
27,train/nine of hearts/022.jpg,nine of hearts,nine,train
27,train/nine of hearts/023.jpg,nine of hearts,nine,train
27,train/nine of hearts/024.jpg,nine of hearts,nine,train
27,train/nine of hearts/025.jpg,nine of hearts,nine,train
27,train/nine of hearts/026.jpg,nine of hearts,nine,train
27,train/nine of hearts/027.jpg,nine of hearts,nine,train
27,train/nine of hearts/028.jpg,nine of hearts,nine,train
27,train/nine of hearts/029.jpg,nine of hearts,nine,train
27,train/nine of hearts/030.jpg,nine of hearts,nine,train
27,train/nine of hearts/031.jpg,nine of hearts,nine,train
27,train/nine of hearts/032.jpg,nine of hearts,nine,train
27,train/nine of hearts/033.jpg,nine of hearts,nine,train
27,train/nine of hearts/034.jpg,nine of hearts,nine,train
27,train/nine of hearts/035.jpg,nine of hearts,nine,train
27,train/nine of hearts/036.jpg,nine of hearts,nine,train
27,train/nine of hearts/037.jpg,nine of hearts,nine,train
27,train/nine of hearts/038.jpg,nine of hearts,nine,train
27,train/nine of hearts/039.jpg,nine of hearts,nine,train
27,train/nine of hearts/040.jpg,nine of hearts,nine,train
27,train/nine of hearts/041.jpg,nine of hearts,nine,train
27,train/nine of hearts/042.jpg,nine of hearts,nine,train
27,train/nine of hearts/043.jpg,nine of hearts,nine,train
27,train/nine of hearts/044.jpg,nine of hearts,nine,train
27,train/nine of hearts/045.jpg,nine of hearts,nine,train
27,train/nine of hearts/046.jpg,nine of hearts,nine,train
27,train/nine of hearts/047.jpg,nine of hearts,nine,train
27,train/nine of hearts/048.jpg,nine of hearts,nine,train
27,train/nine of hearts/049.jpg,nine of hearts,nine,train
27,train/nine of hearts/050.jpg,nine of hearts,nine,train
27,train/nine of hearts/051.jpg,nine of hearts,nine,train
27,train/nine of hearts/052.jpg,nine of hearts,nine,train
27,train/nine of hearts/053.jpg,nine of hearts,nine,train
27,train/nine of hearts/054.jpg,nine of hearts,nine,train
27,train/nine of hearts/055.jpg,nine of hearts,nine,train
27,train/nine of hearts/056.jpg,nine of hearts,nine,train
27,train/nine of hearts/057.jpg,nine of hearts,nine,train
27,train/nine of hearts/058.jpg,nine of hearts,nine,train
27,train/nine of hearts/059.jpg,nine of hearts,nine,train
27,train/nine of hearts/060.jpg,nine of hearts,nine,train
27,train/nine of hearts/061.jpg,nine of hearts,nine,train
27,train/nine of hearts/062.jpg,nine of hearts,nine,train
27,train/nine of hearts/063.jpg,nine of hearts,nine,train
27,train/nine of hearts/064.jpg,nine of hearts,nine,train
27,train/nine of hearts/065.jpg,nine of hearts,nine,train
27,train/nine of hearts/066.jpg,nine of hearts,nine,train
27,train/nine of hearts/067.jpg,nine of hearts,nine,train
27,train/nine of hearts/068.jpg,nine of hearts,nine,train
27,train/nine of hearts/069.jpg,nine of hearts,nine,train
27,train/nine of hearts/070.jpg,nine of hearts,nine,train
27,train/nine of hearts/071.jpg,nine of hearts,nine,train
27,train/nine of hearts/072.jpg,nine of hearts,nine,train
27,train/nine of hearts/073.jpg,nine of hearts,nine,train
27,train/nine of hearts/074.jpg,nine of hearts,nine,train
27,train/nine of hearts/075.jpg,nine of hearts,nine,train
27,train/nine of hearts/076.jpg,nine of hearts,nine,train
27,train/nine of hearts/077.jpg,nine of hearts,nine,train
27,train/nine of hearts/078.jpg,nine of hearts,nine,train
27,train/nine of hearts/079.jpg,nine of hearts,nine,train
27,train/nine of hearts/080.jpg,nine of hearts,nine,train
27,train/nine of hearts/081.jpg,nine of hearts,nine,train
27,train/nine of hearts/082.jpg,nine of hearts,nine,train
27,train/nine of hearts/083.jpg,nine of hearts,nine,train
27,train/nine of hearts/084.jpg,nine of hearts,nine,train
27,train/nine of hearts/085.jpg,nine of hearts,nine,train
27,train/nine of hearts/086.jpg,nine of hearts,nine,train
27,train/nine of hearts/087.jpg,nine of hearts,nine,train
27,train/nine of hearts/088.jpg,nine of hearts,nine,train
27,train/nine of hearts/089.jpg,nine of hearts,nine,train
27,train/nine of hearts/090.jpg,nine of hearts,nine,train
27,train/nine of hearts/091.jpg,nine of hearts,nine,train
27,train/nine of hearts/092.jpg,nine of hearts,nine,train
27,train/nine of hearts/093.jpg,nine of hearts,nine,train
27,train/nine of hearts/094.jpg,nine of hearts,nine,train
27,train/nine of hearts/095.jpg,nine of hearts,nine,train
27,train/nine of hearts/096.jpg,nine of hearts,nine,train
27,train/nine of hearts/097.jpg,nine of hearts,nine,train
27,train/nine of hearts/098.jpg,nine of hearts,nine,train
27,train/nine of hearts/099.jpg,nine of hearts,nine,train
27,train/nine of hearts/100.jpg,nine of hearts,nine,train
27,train/nine of hearts/101.jpg,nine of hearts,nine,train
27,train/nine of hearts/102.jpg,nine of hearts,nine,train
27,train/nine of hearts/103.jpg,nine of hearts,nine,train
27,train/nine of hearts/104.jpg,nine of hearts,nine,train
27,train/nine of hearts/105.jpg,nine of hearts,nine,train
27,train/nine of hearts/106.jpg,nine of hearts,nine,train
27,train/nine of hearts/107.jpg,nine of hearts,nine,train
27,train/nine of hearts/108.jpg,nine of hearts,nine,train
27,train/nine of hearts/109.jpg,nine of hearts,nine,train
27,train/nine of hearts/110.jpg,nine of hearts,nine,train
27,train/nine of hearts/111.jpg,nine of hearts,nine,train
27,train/nine of hearts/112.jpg,nine of hearts,nine,train
27,train/nine of hearts/113.jpg,nine of hearts,nine,train
27,train/nine of hearts/114.jpg,nine of hearts,nine,train
27,train/nine of hearts/115.jpg,nine of hearts,nine,train
27,train/nine of hearts/116.jpg,nine of hearts,nine,train
27,train/nine of hearts/117.jpg,nine of hearts,nine,train
27,train/nine of hearts/118.jpg,nine of hearts,nine,train
27,train/nine of hearts/119.jpg,nine of hearts,nine,train
27,train/nine of hearts/120.jpg,nine of hearts,nine,train
27,train/nine of hearts/121.jpg,nine of hearts,nine,train
27,train/nine of hearts/122.jpg,nine of hearts,nine,train
27,train/nine of hearts/123.jpg,nine of hearts,nine,train
27,train/nine of hearts/124.jpg,nine of hearts,nine,train
27,train/nine of hearts/125.jpg,nine of hearts,nine,train
27,train/nine of hearts/126.jpg,nine of hearts,nine,train
27,train/nine of hearts/127.jpg,nine of hearts,nine,train
27,train/nine of hearts/128.jpg,nine of hearts,nine,train
27,train/nine of hearts/129.jpg,nine of hearts,nine,train
27,train/nine of hearts/130.jpg,nine of hearts,nine,train
27,train/nine of hearts/131.jpg,nine of hearts,nine,train
27,train/nine of hearts/132.jpg,nine of hearts,nine,train
27,train/nine of hearts/133.jpg,nine of hearts,nine,train
28,train/nine of spades/001.jpg,nine of spades,nine,train
28,train/nine of spades/002.jpg,nine of spades,nine,train
28,train/nine of spades/003.jpg,nine of spades,nine,train
28,train/nine of spades/004.jpg,nine of spades,nine,train
28,train/nine of spades/005.jpg,nine of spades,nine,train
28,train/nine of spades/006.jpg,nine of spades,nine,train
28,train/nine of spades/007.jpg,nine of spades,nine,train
28,train/nine of spades/008.jpg,nine of spades,nine,train
28,train/nine of spades/009.jpg,nine of spades,nine,train
28,train/nine of spades/010.jpg,nine of spades,nine,train
28,train/nine of spades/011.jpg,nine of spades,nine,train
28,train/nine of spades/012.jpg,nine of spades,nine,train
28,train/nine of spades/013.jpg,nine of spades,nine,train
28,train/nine of spades/014.jpg,nine of spades,nine,train
28,train/nine of spades/015.jpg,nine of spades,nine,train
28,train/nine of spades/016.jpg,nine of spades,nine,train
28,train/nine of spades/017.jpg,nine of spades,nine,train
28,train/nine of spades/018.jpg,nine of spades,nine,train
28,train/nine of spades/019.jpg,nine of spades,nine,train
28,train/nine of spades/020.jpg,nine of spades,nine,train
28,train/nine of spades/021.jpg,nine of spades,nine,train
28,train/nine of spades/022.jpg,nine of spades,nine,train
28,train/nine of spades/023.jpg,nine of spades,nine,train
28,train/nine of spades/024.jpg,nine of spades,nine,train
28,train/nine of spades/025.jpg,nine of spades,nine,train
28,train/nine of spades/026.jpg,nine of spades,nine,train
28,train/nine of spades/027.jpg,nine of spades,nine,train
28,train/nine of spades/028.jpg,nine of spades,nine,train
28,train/nine of spades/029.jpg,nine of spades,nine,train
28,train/nine of spades/030.jpg,nine of spades,nine,train
28,train/nine of spades/031.jpg,nine of spades,nine,train
28,train/nine of spades/032.jpg,nine of spades,nine,train
28,train/nine of spades/033.jpg,nine of spades,nine,train
28,train/nine of spades/034.jpg,nine of spades,nine,train
28,train/nine of spades/035.jpg,nine of spades,nine,train
28,train/nine of spades/036.jpg,nine of spades,nine,train
28,train/nine of spades/037.jpg,nine of spades,nine,train
28,train/nine of spades/038.jpg,nine of spades,nine,train
28,train/nine of spades/039.jpg,nine of spades,nine,train
28,train/nine of spades/040.jpg,nine of spades,nine,train
28,train/nine of spades/041.jpg,nine of spades,nine,train
28,train/nine of spades/042.jpg,nine of spades,nine,train
28,train/nine of spades/043.jpg,nine of spades,nine,train
28,train/nine of spades/044.jpg,nine of spades,nine,train
28,train/nine of spades/045.jpg,nine of spades,nine,train
28,train/nine of spades/046.jpg,nine of spades,nine,train
28,train/nine of spades/047.jpg,nine of spades,nine,train
28,train/nine of spades/048.jpg,nine of spades,nine,train
28,train/nine of spades/049.jpg,nine of spades,nine,train
28,train/nine of spades/050.jpg,nine of spades,nine,train
28,train/nine of spades/051.jpg,nine of spades,nine,train
28,train/nine of spades/052.jpg,nine of spades,nine,train
28,train/nine of spades/053.jpg,nine of spades,nine,train
28,train/nine of spades/054.jpg,nine of spades,nine,train
28,train/nine of spades/055.jpg,nine of spades,nine,train
28,train/nine of spades/056.jpg,nine of spades,nine,train
28,train/nine of spades/057.jpg,nine of spades,nine,train
28,train/nine of spades/058.jpg,nine of spades,nine,train
28,train/nine of spades/059.jpg,nine of spades,nine,train
28,train/nine of spades/060.jpg,nine of spades,nine,train
28,train/nine of spades/061.jpg,nine of spades,nine,train
28,train/nine of spades/062.jpg,nine of spades,nine,train
28,train/nine of spades/063.jpg,nine of spades,nine,train
28,train/nine of spades/064.jpg,nine of spades,nine,train
28,train/nine of spades/065.jpg,nine of spades,nine,train
28,train/nine of spades/066.jpg,nine of spades,nine,train
28,train/nine of spades/067.jpg,nine of spades,nine,train
28,train/nine of spades/068.jpg,nine of spades,nine,train
28,train/nine of spades/069.jpg,nine of spades,nine,train
28,train/nine of spades/070.jpg,nine of spades,nine,train
28,train/nine of spades/071.jpg,nine of spades,nine,train
28,train/nine of spades/072.jpg,nine of spades,nine,train
28,train/nine of spades/073.jpg,nine of spades,nine,train
28,train/nine of spades/074.jpg,nine of spades,nine,train
28,train/nine of spades/075.jpg,nine of spades,nine,train
28,train/nine of spades/076.jpg,nine of spades,nine,train
28,train/nine of spades/077.jpg,nine of spades,nine,train
28,train/nine of spades/078.jpg,nine of spades,nine,train
28,train/nine of spades/079.jpg,nine of spades,nine,train
28,train/nine of spades/080.jpg,nine of spades,nine,train
28,train/nine of spades/081.jpg,nine of spades,nine,train
28,train/nine of spades/082.jpg,nine of spades,nine,train
28,train/nine of spades/083.jpg,nine of spades,nine,train
28,train/nine of spades/084.jpg,nine of spades,nine,train
28,train/nine of spades/085.jpg,nine of spades,nine,train
28,train/nine of spades/086.jpg,nine of spades,nine,train
28,train/nine of spades/087.jpg,nine of spades,nine,train
28,train/nine of spades/088.jpg,nine of spades,nine,train
28,train/nine of spades/089.jpg,nine of spades,nine,train
28,train/nine of spades/090.jpg,nine of spades,nine,train
28,train/nine of spades/091.jpg,nine of spades,nine,train
28,train/nine of spades/092.jpg,nine of spades,nine,train
28,train/nine of spades/093.jpg,nine of spades,nine,train
28,train/nine of spades/094.jpg,nine of spades,nine,train
28,train/nine of spades/095.jpg,nine of spades,nine,train
28,train/nine of spades/096.jpg,nine of spades,nine,train
28,train/nine of spades/097.jpg,nine of spades,nine,train
28,train/nine of spades/098.jpg,nine of spades,nine,train
28,train/nine of spades/099.jpg,nine of spades,nine,train
28,train/nine of spades/100.jpg,nine of spades,nine,train
28,train/nine of spades/101.jpg,nine of spades,nine,train
28,train/nine of spades/102.jpg,nine of spades,nine,train
28,train/nine of spades/103.jpg,nine of spades,nine,train
28,train/nine of spades/104.jpg,nine of spades,nine,train
28,train/nine of spades/105.jpg,nine of spades,nine,train
28,train/nine of spades/106.jpg,nine of spades,nine,train
28,train/nine of spades/107.jpg,nine of spades,nine,train
28,train/nine of spades/108.jpg,nine of spades,nine,train
28,train/nine of spades/109.jpg,nine of spades,nine,train
28,train/nine of spades/110.jpg,nine of spades,nine,train
28,train/nine of spades/111.jpg,nine of spades,nine,train
28,train/nine of spades/112.jpg,nine of spades,nine,train
28,train/nine of spades/113.jpg,nine of spades,nine,train
28,train/nine of spades/114.jpg,nine of spades,nine,train
28,train/nine of spades/115.jpg,nine of spades,nine,train
28,train/nine of spades/116.jpg,nine of spades,nine,train
28,train/nine of spades/117.jpg,nine of spades,nine,train
28,train/nine of spades/118.jpg,nine of spades,nine,train
28,train/nine of spades/119.jpg,nine of spades,nine,train
28,train/nine of spades/120.jpg,nine of spades,nine,train
28,train/nine of spades/121.jpg,nine of spades,nine,train
28,train/nine of spades/122.jpg,nine of spades,nine,train
28,train/nine of spades/123.jpg,nine of spades,nine,train
28,train/nine of spades/124.jpg,nine of spades,nine,train
28,train/nine of spades/125.jpg,nine of spades,nine,train
28,train/nine of spades/126.jpg,nine of spades,nine,train
28,train/nine of spades/127.jpg,nine of spades,nine,train
28,train/nine of spades/128.jpg,nine of spades,nine,train
28,train/nine of spades/129.jpg,nine of spades,nine,train
28,train/nine of spades/130.jpg,nine of spades,nine,train
28,train/nine of spades/131.jpg,nine of spades,nine,train
28,train/nine of spades/132.jpg,nine of spades,nine,train
28,train/nine of spades/133.jpg,nine of spades,nine,train
28,train/nine of spades/134.jpg,nine of spades,nine,train
